County_Code,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015
ID-16005,0.0,0.0,0.0,0.0,0.0,0.0,0.00013327033281236748,0.00013249819320645628,0.00013151444865556366,0.00015521461405289236,0.00013180756096099695,0.00026335950967247654,0.0
ID-16019,0.0,0.0,0.0,0.0,0.0,0.00013097708908457089,0.00012829495998184132,0.0001241939336040124,0.00011340761532136883,0.00014049679667303585,0.0003073512838901359,0.00017554233341956466,0.0002457919507687826
ID-16027,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.450094271364216e-05,5.225916364434504e-05,0.0,6.042600332343018e-05,9.879470460383324e-05,0.0
ID-16055,0.0,0.0,0.0,9.205772019055948e-05,0.0,9.489189623206179e-05,7.174115790228854e-05,0.0,0.0,8.445708172630275e-05,0.0,6.824587624292802e-05,0.0001138136268385922
ID-16083,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00015806432001945408
IL-17001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00020947108550908956
IL-17011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00032844644829954314
IL-17019,0.0,8.048894350212759e-05,6.387395539468782e-05,0.0,6.736623915014899e-05,5.166303303334332e-05,7.665929033939623e-05,5.457811120042075e-05,8.858398499977853e-05,7.818990372868103e-05,9.20431149327843e-05,0.0001394619653557242,0.00013850283214411935
IL-17031,8.310689986125088e-05,9.391936249498106e-05,9.623208673870596e-05,0.00014283024625232912,9.817100166126727e-05,0.0001015845477347502,9.854290787070339e-05,9.290219533850252e-05,9.502316189571207e-05,0.0001164266337567382,0.00011917283392427956,0.00011818047738442435,1.1909630425728934
IL-17037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00010531354715174725,0.0,0.0,0.0,0.0
IL-17043,5.214800908679058e-05,4.767260190560391e-05,6.069875101480724e-05,7.590626660449582e-05,6.934301824154773e-05,8.73426484447617e-05,5.8978640081240394e-05,8.061151459231816e-05,9.29899624904442e-05,0.0001162958480228629,9.22518131235713e-05,8.677719152583229e-05,0.009447209699135291
IL-17055,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00025391666455069445
IL-17063,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000259170653907496,0.0,0.0,0.0
IL-17081,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002612876254180602
IL-17089,0.0,4.069071416486592e-05,6.100767855264542e-05,4.1225043389358166e-05,5.44996528170265e-05,4.364585751214644e-05,5.469903807834465e-05,4.844322841175969e-05,8.283408140856466e-05,7.87448455736754e-05,6.888291053257971e-05,6.468489892984542e-05,5.673651562145397e-05
IL-17091,0.0,0.0,0.0,0.0,0.0,0.00013307428206424827,0.00011482577396988032,0.0,9.690007840097252e-05,0.0,0.00016853683416862553,0.00017875816701375544,0.0001431767337807606
IL-17093,0.0,0.0,0.0,0.0,0.0,0.0001083754519748963,0.0,0.0,9.416679507593268e-05,0.0,0.00010872656106250942,0.0,0.0
IL-17097,5.4726765529829046e-05,6.575159922500782e-05,7.371913011426465e-05,7.44660284546151e-05,9.110592629815269e-05,0.00010174923900048331,0.00011367352122677587,0.00012781004586960535,0.00011686871652495147,9.82789784113844e-05,8.80422943821916e-05,9.229100347298145e-05,9.366870514368922e-05
IL-17099,0.0,0.00011668925650991409,0.00018807092960773777,0.00016060673656033905,0.00016000284449501324,0.00013305893623815775,0.00018666998524418212,0.00024599597620867487,0.00021139228242008932,0.00018597566375599993,0.00021346615671973674,0.00012538061973849186,0.00022518667975751899
IL-17111,4.5310534002070344e-05,5.435687325675809e-05,5.9653809061413595e-05,5.821211200010349e-05,5.084271805170704e-05,8.173067855324126e-05,9.658494334202598e-05,0.00010352234788685007,8.751912454943858e-05,0.00012977322129578562,9.102582857885926e-05,9.759144318226178e-05,0.00012354830738818879
IL-17113,6.359017404630636e-05,0.0,6.902004091006062e-05,0.0,7.927651036997738e-05,9.059557531210176e-05,0.00011329823075868073,7.066721630057122e-05,5.8510669420568844e-05,0.00013895241458768766,5.7130778064066453e-05,0.00010912954826110681,0.00010396151113832079
IL-17115,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.079848184938348e-05,9.127335456960049e-05,0.0,0.00012110710526070634
IL-17119,4.942533542693985e-05,9.089807296085323e-05,8.304675910022611e-05,0.00011273152236405518,0.00014226615001591134,0.00011947475909034905,0.0001452746622364103,0.00021165199955441684,0.0001824029541833559,0.00020889910173386254,0.0001571456365894907,0.0002963618766084197,0.00026692130708732463
IL-17121,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00025370407956159933,0.0,0.0,0.0,0.0,0.0
IL-17143,0.0,0.0,6.589604898272974e-05,7.669131744727471e-05,6.0080398496897665e-05,9.792720744246777e-05,0.00011839669350325052,9.128889175285412e-05,0.00016063912955010336,0.00012278650629681236,0.00013782647646612916,0.00012265881650241051,0.0001769617280044616
IL-17161,0.0,0.0,0.0,0.0,0.0,7.500289783923469e-05,7.491861114516502e-05,0.0,8.816129447906847e-05,6.771764450945338e-05,0.0,6.801101778488115e-05,0.0
IL-17163,0.0,5.030842937083504e-05,0.0,6.525836554665397e-05,5.7418905365988104e-05,0.0001030019341474301,0.00011000807990379983,8.877282663776618e-05,0.00011849745230477545,0.00016004585499845538,0.00012367378602935942,0.0001654502314423124,0.00012837067409706334
IL-17167,0.0,0.0,5.19151498790377e-05,0.0,9.801645644716139e-05,0.0,5.6203887265221036e-05,0.0,0.00010550749103186326,0.00017552305871497062,8.53666497607223e-05,0.00017069644148124348,0.0002061358083037537
IL-17179,0.0,7.791256651785366e-05,0.0,0.0,0.0,0.0001292844486018267,9.813839022843598e-05,8.118920036018482e-05,0.00011777695988222304,0.0001689598683582243,0.0,0.00014037368953772727,0.00014891810993134875
IL-17183,0.0,0.0,0.0,0.0,0.00014831294030404152,0.0,0.0,0.0,0.0,0.00012366748287205361,0.0,0.0001754759785919306,0.00016420361247947455
IL-17197,4.479730940467822e-05,6.083075076654966e-05,7.918947983598275e-05,6.858971916320543e-05,7.611792607009118e-05,7.363022019853653e-05,9.339643429925677e-05,7.954933826735649e-05,9.987853008179758e-05,9.524130483518126e-05,0.00011407945195061237,0.00012697801091135182,0.012844868686367963
IL-17199,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00016558285163776492,0.00019480908709464725,0.0,0.0,0.00023734646650447992,0.0
IL-17201,8.768237934904601e-05,0.00011501103060338968,9.674454602621778e-05,0.00012978275050632348,0.00011424616015295545,0.00020034124792563332,0.00018351562552135122,0.0001660549743631453,0.00011578725114254772,0.00026362279344298214,0.00028527728608499886,0.0002597897435009266,0.00029949712343460517
IN-18003,0.0,5.8706461820252555e-05,6.999247580885055e-05,5.4917104076583346e-05,5.152838927980488e-05,6.265164546003394e-05,8.759833619676282e-05,9.271095253480172e-05,6.964292678578394e-05,9.144060517055059e-05,0.0001293500846279809,0.00013966977682960561,0.0001551603050941578
IN-18005,0.0,0.0,0.0,0.0,0.00013391183244951523,0.0001854452009431213,0.0,0.00018224895206852561,0.0,0.0,0.0,0.00012422823210802886,0.0
IN-18011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00023199549265899978,0.0,0.00017451176367934258
IN-18019,0.0002016311963787037,0.00010971583598479937,0.0,9.630756784868155e-05,0.00011388548814167355,0.00014013452914798206,0.0,0.00017184150786401007,0.0002601130146201453,0.00026820916738934137,0.00016860712764446968,0.00020169246284035603,0.0002090246387792961
IN-18029,0.0,0.0,0.00020567667626491157,0.0,0.0,0.0,0.0,0.00019966855020665694,0.0,0.00022120779455828826,0.0,0.00028329758387632035,0.0003235264381761197
IN-18035,0.0001512350865400773,0.00010187016647283038,0.00011136143639120416,0.00015568375440022834,9.54090881493239e-05,0.0001392551589684674,0.00020834780193068963,9.348574342412782e-05,0.00013570707627585856,0.00011108547600126466,0.00014550932543588602,0.0002489548189926773,0.0002764172864460511
IN-18039,0.0,5.254915973893578e-05,0.0,0.0,0.0,9.993753903810119e-05,0.00010473710985426579,6.58391195790348e-05,7.56509766541086e-05,7.538900727755217e-05,7.49232037161909e-05,0.00010425820288646281,0.00010345082391191902
IN-18041,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000639877143588431,0.0004275696938600992
IN-18043,0.0,0.0,0.00013917884481558804,0.00013834511572568932,0.0,0.0,0.0,0.00017400848626002223,0.00018672143828856464,0.0001860217911241031,0.0,0.0002365495308434305,0.00018299457551794002
IN-18053,0.0,0.0,0.0,0.0,0.00021782063197026022,0.0,0.00014535728821443106,0.00018597198975723502,0.00020110319466789243,0.00034743333622861116,0.0002469315128186506,0.00014635717003776014,0.0004297633337779161
IN-18055,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003011413256241154,0.0,0.0,0.0,0.0,0.0
IN-18057,0.0,0.0,0.0,4.754245144727146e-05,4.963537092894506e-05,0.0,5.3708192647706484e-05,6.148437754301193e-05,5.6463679738008527e-05,6.212316262118331e-05,5.0529209251561354e-05,7.596475235490732e-05,9.402518578079812e-05
IN-18059,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00015497323189630883,0.00027873010563871006,0.00026238382610857167
IN-18063,0.0,0.0,0.0,0.0,0.0,8.706503758307456e-05,7.823279234172083e-05,0.0,8.744551471775278e-05,9.287823000630246e-05,7.16355703168246e-05,7.058295100901536e-05,0.0
IN-18065,0.0,0.0,0.0002115775220040623,0.00027442371020856203,0.0003839262861530586,0.0002913207233077387,0.00022999560917473394,0.00024227740763173834,0.0,0.0,0.00028663268022029767,0.00024546905044388985,0.0
IN-18067,0.0,0.00014238084503031526,0.0,0.000250265161897725,0.00028655005671303206,0.00021552498293760553,0.00016888835273538814,0.0002537703016241299,0.0002053214488447649,0.00018107413174953826,0.000253813241799415,0.00019369287573391442,0.00032791663630401516
IN-18071,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00023481895458601418,0.0,0.0002326338807983995,0.0002302184773349909,0.0002974624167677276,0.0002507122507122507
IN-18081,0.0,9.491718475630013e-05,8.504979278777757e-05,7.508183920473317e-05,0.0001170814521027097,7.872775940796725e-05,7.067087865103427e-05,0.00011406654356985506,7.05547010597316e-05,9.757797525701342e-05,0.00015129633450244138,0.00010198184723119285,8.727057907385776e-05
IN-18085,0.0,0.0,0.0,0.0,0.0,0.0,0.00013072066301520282,0.0,0.0,0.0001417470974060281,0.0,0.0,0.0
IN-18089,2.2705692936465342e-05,2.26340242883657e-05,0.0,5.7220747425577265e-05,3.459982252326329e-05,5.8770719211742795e-05,4.0468544811831384e-05,2.6212478349501054e-05,4.242818524549756e-05,5.0669855489572146e-05,8.947963524846868e-05,0.0001018273944202661,0.00012092443657410823
IN-18091,0.0,0.0,0.0,9.159270555692945e-05,0.0001449708699158263,0.0,9.00389868813196e-05,9.869099848374739e-05,0.00018865043075181687,0.0001347660461438942,0.0001435969234359154,0.00017899494339284917,0.00012631389001669147
IN-18095,0.00015955506929248725,0.0001524564546251477,0.0002297301436579165,0.00028265419932468563,0.00016804797005690714,0.00012952084904725987,0.00025110906503724784,0.00023552830518390203,0.0003206057922779805,0.0002918654039647611,0.00012279072623040145,0.0002004069803292841,0.00023186075988499707
IN-18097,6.120636592399093e-05,9.573848398687344e-05,0.00010358126468120565,0.00013053230846387517,0.00014006080688689235,0.0001675901108246226,0.0001537807042258264,0.00016692626833563455,0.00017119961545932527,0.0002087442078918357,0.00021829787874681961,0.00026177031524625107,0.024699870084684356
IN-18105,0.0,8.89262558812592e-05,0.0,0.0,7.818424900119622e-05,0.00010832643397116969,0.00011473328336061437,0.00011546844103171051,0.00011409582623205665,0.0001272228661898165,9.150547625080947e-05,0.00016736051547038764,0.00011092085104022961
IN-18107,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002869215921539986,0.0003143253791549886,0.0,0.0,0.0
IN-18109,0.0,0.0,0.0,0.0,0.0,0.0,0.000253964670692477,0.0002169573895686887,0.0,0.00033248044870404903,0.00015862944162436547,0.00024462191524570116,0.0002731494127287626
IN-18127,0.0,0.0,6.421906407136023e-05,0.00010743039142579087,6.853198263025749e-05,0.00014171287738755391,9.780070661010526e-05,0.00014590818727315837,0.00013896357341808098,0.0001388033940447309,0.00019221759031223345,0.0002093727193328787,0.0002031864414882809
IN-18141,0.0,5.6699842374438196e-05,7.174359594006766e-05,5.2725334900029e-05,8.636227095223791e-05,5.6031407471601415e-05,7.473478493197266e-05,7.871152973983965e-05,0.00012374381280935953,9.756390435735407e-05,0.00012357051382866387,0.00011573728383262149,0.00019004251735535343
IN-18143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006274312962730581,0.0005058382160772247,0.0,0.0,0.0
IN-18145,0.0,0.0,0.0,0.0,0.00029575029575029573,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IN-18149,0.0,0.0,0.0,0.0,0.00047248829517632405,0.0,0.000509987250318742,0.0,0.0,0.0,0.0,0.0,0.0
IN-18157,0.0,0.0,8.312179901149e-05,0.0,9.823966794992233e-05,0.0,0.00012502679145531186,0.0,0.000102353563325581,0.00011723722114289542,0.00013190219452276138,0.00011928450982199498,0.0001660213257070634
IN-18163,8.678044547295343e-05,9.231053263177328e-05,0.00013831178935114482,0.00011483627218493233,0.00013728484890086317,0.00025745769111942606,0.0002850074671956405,0.00027802181915236707,0.00028813972560232283,0.00022646928855501547,0.0001707236479788523,0.00021436345048204294,0.00020936177715091678
IN-18167,0.0,0.0,0.0,9.483617051543459e-05,0.0,0.0,0.00015099040267253013,0.0,0.0,0.0,0.00018484288354898336,0.00011119347664936991,0.0
IN-18169,0.0,0.0,0.0,0.0003005349522149426,0.0,0.0003050547573289405,0.0,0.0003044325377496347,0.0,0.0,0.0,0.0,0.0
IN-18177,0.0,0.0,0.0,0.0,0.0,0.0001476516012816159,0.0,0.00014516105619184484,0.00016026574975231656,0.0,0.00026554547466253595,0.0002819911543827362,0.0004628800095562325
IA-19103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00010509353324458768,0.0
IA-19113,0.0,5.5525269045167283e-05,4.9971516235745625e-05,5.437092835888767e-05,7.306985965715621e-05,5.773699834968413e-05,6.213376922562205e-05,7.085331003046692e-05,7.936248581979114e-05,8.353249646147063e-05,9.238387347104689e-05,0.00010085774931347963,0.00010441683199331732
IA-19153,3.332547193995263e-05,3.554210597132767e-05,6.716534865034964e-05,5.13264213752548e-05,9.609009407220209e-05,8.985724521332819e-05,0.00010478787441289682,0.0001110206498408704,0.00011852203028237874,0.0001236869505769434,0.00010604055609434959,8.244774331847828e-05,0.01179317960043141
IA-19163,0.0,0.0,0.0,6.812284406680993e-05,8.007934014623719e-05,9.730170217165236e-05,7.8007800780078e-05,9.075947528922019e-05,0.00010202305721092967,0.00013068245944388674,0.00019976380867327455,8.172319187437978e-05,0.00016869978999784762
IA-19193,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001368738023542294,0.0,0.0
KS-20015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00015227885303567893,0.00016750163694781564,0.0,0.0
KS-20045,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.707624014896791e-05,8.717407791619084e-05,0.0,9.31090815212331e-05
KS-20091,5.75731281536709e-05,5.03668722978173e-05,4.3514551661662495e-05,4.454903783762844e-05,7.035049758716807e-05,4.672897196261682e-05,6.81729824942836e-05,6.231043424874692e-05,7.053627463569823e-05,7.150160521103699e-05,8.651878428748249e-05,9.250532341955528e-05,0.004678410996335935
KS-20103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00012807048999769472,0.00014003106143544567,0.0
KS-20155,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001560573666879945,0.00015698340685389554,0.00015724259387382854
KS-20173,9.978719296456905e-05,0.00010825510098035819,0.00017873177958710806,0.0001281126024367017,0.00010735147082039678,9.951961054659072e-05,0.0001364940187098667,8.013976374797647e-05,8.981838722103906e-05,0.0001368773321219359,0.00012044814608583017,0.00014539224469907735,0.00014087731346963214
KS-20177,0.0,7.594433864164788e-05,6.411452019024527e-05,7.53348052595284e-05,0.0,7.996664248627715e-05,0.00013616634989078324,0.0001065261269342902,0.00010058788027806961,7.263584299483168e-05,0.0,9.520236101855326e-05,0.00010632999233304792
KS-20209,0.0,0.0001037135949076625,6.511010118109724e-05,0.0,9.13140747601375e-05,9.7422841109841e-05,7.737692233291421e-05,0.00010150158913425488,6.328673320211884e-05,9.411528494971106e-05,0.0,6.163480147430444e-05,6.10940726530712e-05
KY-21011,0.0,0.0,0.0,0.0,0.0,0.0009395285275025624,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KY-21013,0.0005071165353798303,0.0005101693762329093,0.0005807796112192956,0.00034332406358361656,0.0004478588899989665,0.00044725796463221634,0.0003796769294491233,0.000835974781427427,0.00038383697396887433,0.0,0.0008205201384181798,0.0,0.0006211180124223603
KY-21015,0.00011373388339175119,0.0,9.467186730791078e-05,0.0001642935377875137,0.00015956598053295037,0.00016379451546996094,0.00016023478612872756,0.00023455890360466773,0.0001643250349190699,0.00021067643341004117,0.0002959479131672826,0.00022892869265928305,0.000366726227167391
KY-21019,0.0,0.0,0.0,0.0,0.0,0.0004941016614168365,0.00032971335545160427,0.0004233700254022015,0.00024288056348290729,0.00020315293352836015,0.0,0.0003073896471166851,0.00041261785397454147
KY-21025,0.0,0.0,0.0,0.0,0.0,0.000638895987733197,0.0,0.0007938226167280075,0.0,0.0,0.0,0.0,0.0
KY-21029,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00015958507879513265,0.00028984743485020156,0.00013007622466765524,0.0003204183381823309,0.0001652325330147311
KY-21031,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000785299198994817
KY-21037,0.00014810764007564884,0.00011446100313623148,0.00018333276041845702,0.0002869177005267809,0.0001259994043664521,0.00022879892006909727,0.000203566945251801,0.0002537987045231343,0.0003397595379270284,0.0005808473796111611,0.0002953304967021428,0.000456665688097335,0.0004993269940514958
KY-21043,0.0,0.0,0.0,0.0,0.0004026943915653829,0.0005547337278106509,0.0,0.0005766596986953074,0.0,0.0,0.0,0.0,0.0
KY-21049,0.0,0.0,0.0,0.00031277545565697065,0.0,0.0003355047949226941,0.0003595232169031223,0.0,0.00033865778630693685,0.00047639064032506655,0.00028129395218002813,0.0,0.0003645541222658441
KY-21051,0.0,0.0004146280786134837,0.0,0.0,0.0,0.0,0.0,0.0007386888273314866,0.0011578898615163726,0.0,0.0,0.0,0.0
KY-21053,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0009737098344693282,0.0,0.0,0.0
KY-21059,0.0,0.0,0.00016196255425745567,0.0001286587327114828,0.0001702598591099666,0.00011625326301772334,0.0,0.00013443084050297817,0.0,0.00010220768601798856,0.0002238183408956803,0.0,0.00011056943257777554
KY-21065,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000758463766117355,0.0,0.0,0.0
KY-21067,0.00011052125507937268,0.0001238250279516791,0.00011138538264472015,9.882678488232553e-05,0.00013228296021415914,8.212428141253764e-05,9.779291507191152e-05,0.00015159273432868,0.00013589838778107764,0.0001438157589386397,0.00017426943991738337,0.00026300259153773126,0.00032613617293449727
KY-21071,0.00026142548185469495,0.00030870793854337347,0.0004994648590795576,0.00042981995319738285,0.00045206880963144497,0.00035735556879094697,0.0005489391154920165,0.0009516654144753319,0.0009559267458241095,0.0004344936870623115,0.0004678484171128554,0.0005789778409389968,0.0004529588873198156
KY-21073,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002627430373095113,0.00020110608345902463,0.00021969243059716397
KY-21081,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005301578239060397,0.0,0.00048330581175238635,0.0
KY-21089,0.0,0.0,0.0,0.0,0.0,0.0002647533822244579,0.0,0.0003524467940897384,0.0,0.0,0.00038374037222816104,0.0,0.00027773148919624506
KY-21093,0.0,0.0,0.0,0.0,0.00011217164300864742,0.0,0.0001302996892853563,0.00013090229079008883,0.0,0.00010166546516571471,0.00010094614064550469,0.00011983444410644986,0.0
KY-21095,0.00040871506272204233,0.0,0.0,0.0,0.0,0.0,0.0,0.000444870303196222,0.0003776305400116722,0.00045326174122241206,0.0004212152058689319,0.0,0.0
KY-21101,0.0,0.0,0.0,0.0002215281008395915,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KY-21107,0.0,0.0,0.0,0.0,0.0,0.0002372530411526184,0.0,0.0,0.0,0.0,0.0003446493193175943,0.0,0.0
KY-21111,0.00012600030640983603,0.00010005159803841696,9.414355751386835e-05,0.00011635249129129981,0.00012785100721304473,0.00012684447195064497,0.00011779477102082335,0.00014419435782301557,0.00017283861295003356,0.00023814940615649475,0.00024368301186933848,0.00023105451442449702,0.024081438428333504
KY-21113,0.0,0.0,0.00023176582381162074,0.0,0.0,0.0002987112742169497,0.0002941856311332451,0.0,0.0,0.0,0.0,0.0,0.0002509216545387867
KY-21115,0.0,0.0,0.0,0.0,0.0,0.0,0.0004616611407227095,0.0008980115458627325,0.0008113763505145834,0.0,0.0,0.0,0.0
KY-21117,0.00020343610137680304,6.541377483270427e-05,0.00019554165037152912,0.00017399373622549588,0.00011475566606101176,0.00014574211250023762,0.00022680165565208625,0.0003938459999624909,0.00034885314528487597,0.0003215752238658289,0.0003923227344894594,0.0004278127158162361,0.06207517114750909
KY-21119,0.0,0.0,0.0,0.000638347260909935,0.0,0.0,0.0,0.0006725771935188016,0.0,0.0006820859428287964,0.0,0.0,0.0
KY-21121,0.0,0.0,0.0,0.0,0.0,0.0004627630036404023,0.0003974319779883828,0.0003139618850271577,0.0007215007215007215,0.0004127770368959167,0.0003160756052847841,0.0,0.0005720641983155887
KY-21125,0.0,0.0,0.00021425893191922437,0.00017637617510626665,0.00020950452180592898,0.0,0.0,0.00020339672531272246,0.00032008625482235215,0.0002519568649847146,0.0,0.00025042990466968295,0.00021695956207546855
KY-21131,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008976660682226212,0.0,0.0009233610341643582,0.0
KY-21133,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000611396429444852,0.0007384312438464063,0.00045812336012660866,0.0,0.0,0.0
KY-21145,0.0,0.0,0.00015526985901496802,0.0002010578737356553,0.0,0.0,0.0,0.0001679004808059223,0.0001975864060552634,0.00027445718467919005,0.00024488421568177296,0.00022964573318227748,0.0
KY-21151,0.00015956598053295037,0.0,0.0,0.00012385741534345663,0.0,0.0001215406492701484,0.00013211943597011698,0.0002515934250251593,0.0002123267472721911,0.00021078764315994098,0.00013964205087625388,0.0002641249425815342,0.0003060808053326078
KY-21159,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000814000814000814
KY-21173,0.0,0.0,0.0,0.0,0.0,0.000509504213207917,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KY-21185,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00018588512299398972
KY-21193,0.0004091792546117912,0.00041032655154727305,0.00034351276149908967,0.00037750094375235937,0.0,0.0004804392587508579,0.0005491488193300384,0.0,0.0006272214091574326,0.0005654709312599399,0.0,0.00043550845612252303,0.0004018558433492858
KY-21195,0.0002842992024659215,0.00016650772747226131,0.0004109338853037867,0.00021329433094138977,0.0004578684696509516,0.0003980769819640506,0.00035143477065061274,0.0005378492178135661,0.0005546311702717693,0.00043355733795794494,0.0003132194258687924,0.00046082217031351795,0.00035609653453327076
KY-21197,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001265522423475441,0.0,0.0,0.0,0.0008907603854563123,0.0
KY-21199,0.0,0.0,0.0,0.00016826235466339115,0.0,0.0,0.00019719652276798186,0.0,0.00020469217446071486,0.00020467928330761723,0.00017243271205304658,0.0,0.00017224640631361373
KY-21203,0.0,0.0,0.0,0.0,0.0,0.0,0.0006665050896752302,0.0,0.0,0.0,0.0,0.0,0.0
KY-21207,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008433125316242199,0.0
KY-21209,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00020420665713702266,0.0,0.0,0.00024925702233726394
KY-21211,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00030576364470264486
KY-21217,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00039889903865331685,0.0,0.0,0.0
KY-21227,0.00010364090499238239,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00013809532029483351,0.00012778028605746705,0.00010871837758728831,0.00010708931248661383,0.00012084884226809107
KY-21235,0.0002974983096686951,0.0,0.0,0.00029054410987849975,0.0,0.0,0.0002834101976142014,0.0005319446777535136,0.0003904724716907458,0.000782822634757325,0.0003624198494563702,0.0004186085451957693,0.0004431028275499183
LA-22001,0.00018726591760299626,0.0,0.0003914893617021277,0.00031887219937903834,0.00031817801222473415,0.0,0.00018304351443547716,0.0002100942191767539,0.0001616422856219187,0.0,0.0,0.0,0.0
LA-22005,0.00013132760267430755,0.0,0.00011187934930970442,0.0,0.00011032877976369581,0.00011711773260069685,0.00012401976684283834,0.0,9.9931864637747e-05,0.00010693471635566487,0.00019191179036253883,0.0001278968639688955,0.00013403253639821067
LA-22015,0.00015716629175957487,0.0,0.0001616707242848448,9.281517713776557e-05,0.00016524221755055953,0.00014506945200014508,0.00010763104079216446,0.00010197578075207138,0.0,0.0,0.00012094725893195507,0.0,0.0
LA-22017,8.821630638325173e-05,0.00014797750741887234,9.986458362460503e-05,0.00011052166224580017,0.00012677585236951991,6.729634937097707e-05,9.462864172413385e-05,7.825032278258148e-05,0.00010118030719897885,5.442134560664251e-05,8.623156310386591e-05,5.938124740207043e-05,0.000103443474109292
LA-22019,0.00013617373589920964,9.778410356423058e-05,0.0002548820763670085,0.0002951722931607486,0.0002875465228572359,0.00011298097615563398,0.00014395853994049715,9.843233554028991e-05,8.253336153223186e-05,0.00011312275361350068,9.719067787940171e-05,0.00012718115683980262,8.062484252960444e-05
LA-22033,5.346644858836424e-05,4.1184964096401885e-05,4.3704277434753157e-05,7.890718194603678e-05,7.894125841653123e-05,6.960169271316679e-05,6.672295937031933e-05,7.030881445730667e-05,5.435225697747099e-05,6.321183867435743e-05,0.00011706939288263117,0.00012580905330933975,0.0001616118084361364
LA-22045,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00025731659421173093,0.0,0.00016271848346373412
LA-22051,0.00019046226964585092,0.0001943986674854974,0.00021919530966319203,0.0002733649802820651,0.00026570437776349585,0.00018216369994715004,0.00016014724524182234,0.0001340699475277964,0.00018429400422494005,0.00019356890361651235,0.00027172411252141557,0.0002395882767613194,0.00026655943011432185
LA-22055,0.000123765567387773,0.00012779814028146262,0.00011654893535081229,0.00017185589637580466,0.00015106991613183043,0.00012038967730750895,0.00012324961840021995,0.00013494366102152351,0.00012017465383023327,0.00013638483400645849,0.00011232508607989769,0.00013152591272619276,0.0001169922952217004
