STATE,COUNTY,STNAME,CTYNAME,POPESTIMATE2000,POPESTIMATE2001,POPESTIMATE2002,POPESTIMATE2003,POPESTIMATE2004,POPESTIMATE2005,POPESTIMATE2006,POPESTIMATE2007,POPESTIMATE2008,POPESTIMATE2009,POPESTIMATE2010,POPESTIMATE2011,POPESTIMATE2012,POPESTIMATE2013,POPESTIMATE2014,POPESTIMATE2015,POPESTIMATE2016,POPESTIMATE2017,POPESTIMATE2018,POPESTIMATE2019,_merge
47,37,Tennessee,Davidson County,570320.0,578527.0,581978.0,588126.0,596961.0,607413.0,614609.0,621384.0,628207.0,635710.0,627746.0,635918.0,649344.0,660179.0,669611.0,679793.0,685829.0,687159.0,690516.0,694144.0,both
47,39,Tennessee,Decatur County,11703.0,11671.0,11604.0,11503.0,11523.0,11428.0,11364.0,11505.0,11537.0,11525.0,11717.0,11682.0,11634.0,11696.0,11685.0,11600.0,11735.0,11732.0,11699.0,11663.0,both
47,41,Tennessee,DeKalb County,17449.0,17533.0,17734.0,17952.0,18147.0,18257.0,18423.0,18588.0,18898.0,18954.0,18695.0,18754.0,18869.0,19150.0,19227.0,19292.0,19444.0,19876.0,20133.0,20490.0,both
47,43,Tennessee,Dickson County,43353.0,43866.0,44344.0,44849.0,45211.0,45705.0,46439.0,47411.0,47915.0,48230.0,49684.0,49982.0,50214.0,50164.0,50465.0,51334.0,51900.0,52774.0,53446.0,53948.0,both
47,45,Tennessee,Dyer County,37320.0,37108.0,37068.0,37161.0,37291.0,37586.0,37689.0,37680.0,37722.0,37811.0,38318.0,38118.0,38188.0,38093.0,37807.0,37753.0,37542.0,37339.0,37286.0,37159.0,both
47,47,Tennessee,Fayette County,29099.0,30191.0,31016.0,32023.0,33137.0,33993.0,35877.0,37218.0,38229.0,38785.0,38427.0,38570.0,38686.0,38812.0,39123.0,39280.0,39703.0,40150.0,40556.0,41133.0,both
47,49,Tennessee,Fentress County,16639.0,16696.0,16818.0,16848.0,16846.0,17019.0,17334.0,17406.0,17624.0,17677.0,17923.0,17997.0,17916.0,17904.0,17849.0,17965.0,18040.0,18214.0,18322.0,18523.0,both
47,51,Tennessee,Franklin County,39326.0,39628.0,39964.0,40143.0,40354.0,40529.0,40888.0,41190.0,41189.0,41310.0,40959.0,40857.0,40688.0,41213.0,41288.0,41343.0,41518.0,41623.0,41935.0,42208.0,both
47,53,Tennessee,Gibson County,48154.0,47999.0,47908.0,47690.0,47792.0,47856.0,48022.0,48435.0,49148.0,49468.0,49731.0,49898.0,49666.0,49380.0,49436.0,49329.0,49250.0,49255.0,49171.0,49133.0,both
47,55,Tennessee,Giles County,29467.0,29559.0,29365.0,29126.0,29048.0,29054.0,29054.0,29011.0,29174.0,29082.0,29406.0,29284.0,28969.0,28801.0,28819.0,28973.0,29165.0,29379.0,29446.0,29464.0,both
47,57,Tennessee,Grainger County,20737.0,20831.0,21077.0,21413.0,21702.0,22100.0,22438.0,22610.0,22741.0,22857.0,22721.0,22753.0,22689.0,22739.0,22862.0,22848.0,23095.0,23106.0,23137.0,23320.0,both
47,59,Tennessee,Greene County,63035.0,63272.0,63426.0,63665.0,64159.0,64874.0,65391.0,65855.0,66090.0,66282.0,68834.0,69173.0,68760.0,68336.0,68464.0,68586.0,68529.0,68821.0,69164.0,69069.0,both
47,61,Tennessee,Grundy County,14333.0,14220.0,14256.0,14228.0,14310.0,14330.0,14295.0,14311.0,14243.0,14130.0,13725.0,13588.0,13583.0,13449.0,13340.0,13337.0,13276.0,13332.0,13348.0,13427.0,both
47,63,Tennessee,Hamblen County,58247.0,58778.0,58395.0,58738.0,59278.0,60115.0,60875.0,61950.0,62515.0,63033.0,62510.0,62899.0,62764.0,63051.0,63010.0,63353.0,63681.0,64062.0,64629.0,64934.0,both
47,65,Tennessee,Hamilton County,308103.0,311628.0,314524.0,316875.0,319905.0,323740.0,328551.0,331117.0,334123.0,337175.0,337214.0,341094.0,345693.0,349050.0,350729.0,353690.0,357778.0,361032.0,364293.0,367804.0,both
47,67,Tennessee,Hancock County,6781.0,6785.0,6748.0,6623.0,6645.0,6694.0,6599.0,6679.0,6607.0,6588.0,6798.0,6708.0,6657.0,6621.0,6619.0,6577.0,6583.0,6593.0,6561.0,6620.0,both
47,69,Tennessee,Hardeman County,28132.0,28127.0,28071.0,27887.0,27803.0,27795.0,27779.0,27805.0,27803.0,27613.0,27169.0,26869.0,26612.0,26360.0,25989.0,25817.0,25584.0,25488.0,25276.0,25050.0,both
47,71,Tennessee,Hardin County,25575.0,25766.0,25811.0,25718.0,25598.0,25811.0,25990.0,26149.0,26255.0,26258.0,26050.0,25869.0,25962.0,25925.0,25801.0,25754.0,25740.0,25738.0,25693.0,25652.0,both
47,73,Tennessee,Hawkins County,53689.0,54147.0,54505.0,55002.0,55381.0,55967.0,56552.0,57025.0,57459.0,57784.0,56870.0,56621.0,56560.0,56696.0,56481.0,56370.0,56565.0,56620.0,56713.0,56786.0,both
47,75,Tennessee,Haywood County,19819.0,19844.0,19547.0,19472.0,19590.0,19402.0,19299.0,19165.0,19030.0,18881.0,18812.0,18546.0,18276.0,18234.0,18235.0,18036.0,17822.0,17607.0,17347.0,17304.0,both
47,77,Tennessee,Henderson County,25581.0,25661.0,25767.0,25832.0,25892.0,26137.0,26523.0,26759.0,26981.0,27037.0,27788.0,28039.0,28082.0,28042.0,28093.0,28078.0,27855.0,27851.0,27983.0,28117.0,both
47,79,Tennessee,Henry County,31122.0,31169.0,31258.0,31052.0,31077.0,31294.0,31399.0,31517.0,31751.0,31876.0,32398.0,32440.0,32377.0,32250.0,32245.0,32127.0,32232.0,32380.0,32336.0,32345.0,both
47,81,Tennessee,Hickman County,22436.0,22703.0,23050.0,23066.0,23377.0,23365.0,23518.0,23784.0,23877.0,23805.0,24647.0,24364.0,24192.0,24207.0,24465.0,24373.0,24666.0,24839.0,25007.0,25178.0,both
47,83,Tennessee,Houston County,8018.0,8031.0,7985.0,8000.0,7879.0,7939.0,7936.0,8053.0,8123.0,8154.0,8451.0,8347.0,8424.0,8276.0,8221.0,8124.0,8101.0,8158.0,8234.0,8201.0,both
47,85,Tennessee,Humphreys County,17910.0,18038.0,17935.0,17902.0,17842.0,17904.0,18098.0,18258.0,18221.0,18274.0,18558.0,18403.0,18287.0,18244.0,18147.0,18157.0,18383.0,18503.0,18551.0,18582.0,both
47,87,Tennessee,Jackson County,11032.0,11116.0,11092.0,11079.0,11069.0,10979.0,10841.0,10850.0,10934.0,10875.0,11625.0,11558.0,11595.0,11561.0,11524.0,11534.0,11611.0,11702.0,11777.0,11786.0,both
47,89,Tennessee,Jefferson County,44580.0,45166.0,45737.0,46702.0,47274.0,47889.0,49229.0,50419.0,51323.0,51722.0,51714.0,51908.0,52300.0,52134.0,52408.0,53011.0,53148.0,53730.0,54012.0,54495.0,both
47,91,Tennessee,Johnson County,17517.0,17671.0,17720.0,17893.0,17917.0,18031.0,17922.0,18074.0,18063.0,18006.0,18286.0,18223.0,18159.0,18014.0,17935.0,17842.0,17759.0,17603.0,17774.0,17788.0,both
47,93,Tennessee,Knox County,383059.0,387819.0,392935.0,399091.0,403432.0,409530.0,417230.0,424716.0,431072.0,435725.0,432938.0,436776.0,440791.0,444314.0,447903.0,451297.0,456089.0,461565.0,466258.0,470313.0,both
47,95,Tennessee,Lake County,7940.0,7955.0,7882.0,7829.0,7616.0,7511.0,7454.0,7412.0,7338.0,7303.0,7827.0,7793.0,7715.0,7713.0,7680.0,7602.0,7531.0,7451.0,7407.0,7016.0,both
47,97,Tennessee,Lauderdale County,27062.0,27166.0,27075.0,26907.0,26637.0,26587.0,26582.0,26599.0,26602.0,26471.0,27721.0,27701.0,27694.0,27573.0,27357.0,26903.0,25320.0,26093.0,25997.0,25633.0,both
47,99,Tennessee,Lawrence County,39961.0,39993.0,40492.0,40464.0,40484.0,40641.0,40595.0,40884.0,41060.0,41314.0,41967.0,42162.0,42154.0,42028.0,42304.0,42592.0,43056.0,43388.0,43771.0,44142.0,both
47,101,Tennessee,Lewis County,11373.0,11393.0,11393.0,11398.0,11372.0,11333.0,11436.0,11528.0,11510.0,11521.0,12173.0,12146.0,11942.0,11994.0,11886.0,11875.0,11891.0,12025.0,12074.0,12268.0,both
47,103,Tennessee,Lincoln County,31396.0,31564.0,31616.0,31746.0,31765.0,32121.0,32434.0,32733.0,33156.0,33374.0,33382.0,33387.0,33379.0,33499.0,33443.0,33609.0,33564.0,33892.0,34189.0,34366.0,both
47,105,Tennessee,Loudon County,39214.0,39965.0,40741.0,41406.0,42139.0,43228.0,44363.0,45346.0,46216.0,46725.0,48710.0,49188.0,49823.0,50386.0,50586.0,50916.0,51373.0,52260.0,53082.0,54068.0,both
47,107,Tennessee,McMinn County,49171.0,49786.0,50052.0,50278.0,50498.0,51092.0,51753.0,52115.0,52574.0,52739.0,52176.0,52335.0,52441.0,52431.0,52675.0,52502.0,52700.0,52931.0,53336.0,53794.0,both
47,109,Tennessee,McNairy County,24697.0,24587.0,24581.0,24726.0,24834.0,25038.0,25318.0,25398.0,25630.0,25796.0,26066.0,26077.0,26142.0,26035.0,26032.0,25864.0,25832.0,26001.0,25830.0,25694.0,both
47,111,Tennessee,Macon County,20444.0,20811.0,20771.0,20897.0,21131.0,21236.0,21544.0,21695.0,22007.0,22057.0,22237.0,22455.0,22488.0,22637.0,22919.0,23076.0,23340.0,23905.0,24289.0,24602.0,both
47,113,Tennessee,Madison County,92013.0,92972.0,93483.0,93710.0,94208.0,94893.0,96182.0,96616.0,96724.0,97317.0,98249.0,98084.0,98505.0,98730.0,98134.0,97569.0,97478.0,97491.0,97603.0,97984.0,both
47,115,Tennessee,Marion County,27766.0,27822.0,27806.0,27930.0,27737.0,27699.0,27934.0,28019.0,28078.0,28068.0,28220.0,28099.0,28226.0,28326.0,28405.0,28397.0,28383.0,28406.0,28598.0,28907.0,both
47,117,Tennessee,Marshall County,26880.0,27132.0,27291.0,27427.0,27776.0,28093.0,28716.0,29382.0,30015.0,30279.0,30687.0,30848.0,30971.0,31140.0,31287.0,31590.0,32035.0,33020.0,33806.0,34375.0,both
47,119,Tennessee,Maury County,69694.0,70161.0,71265.0,72754.0,74235.0,75639.0,77860.0,80420.0,82727.0,84302.0,81172.0,81528.0,82054.0,83618.0,85384.0,87425.0,89556.0,92237.0,94273.0,96387.0,both
47,121,Tennessee,Meigs County,11122.0,11227.0,11249.0,11243.0,11381.0,11426.0,11565.0,11704.0,11931.0,12108.0,11792.0,11687.0,11668.0,11659.0,11703.0,11804.0,11953.0,12042.0,12297.0,12422.0,both
47,123,Tennessee,Monroe County,39174.0,39567.0,40234.0,40873.0,41871.0,42877.0,43820.0,44815.0,45670.0,45830.0,44610.0,44903.0,45095.0,45228.0,45391.0,45625.0,45848.0,46035.0,46269.0,46545.0,both
47,125,Tennessee,Montgomery County,135225.0,135712.0,136811.0,138915.0,141464.0,147789.0,148333.0,154860.0,155495.0,160978.0,173159.0,176504.0,184782.0,184252.0,189005.0,192398.0,194424.0,199771.0,205312.0,208993.0,both
47,127,Tennessee,Moore County,5765.0,5789.0,5911.0,5857.0,5923.0,5982.0,5985.0,6043.0,6114.0,6096.0,6330.0,6367.0,6289.0,6274.0,6285.0,6261.0,6293.0,6391.0,6457.0,6488.0,both
47,129,Tennessee,Morgan County,19775.0,19964.0,19994.0,20063.0,20020.0,19275.0,19306.0,19585.0,19568.0,18738.0,22019.0,21998.0,21892.0,21673.0,21699.0,21494.0,21741.0,21555.0,21534.0,21403.0,both
47,131,Tennessee,Obion County,32487.0,32300.0,32229.0,32155.0,32090.0,31860.0,31618.0,31575.0,31565.0,31431.0,31822.0,31675.0,31310.0,31017.0,30828.0,30561.0,30547.0,30375.0,30274.0,30069.0,both
47,133,Tennessee,Overton County,20171.0,20181.0,20210.0,20060.0,20358.0,20440.0,20718.0,20943.0,20921.0,21060.0,22092.0,22165.0,22164.0,21969.0,21951.0,22067.0,21964.0,21998.0,22068.0,22241.0,both
47,135,Tennessee,Perry County,7637.0,7497.0,7543.0,7620.0,7594.0,7587.0,7607.0,7678.0,7774.0,7826.0,7940.0,7865.0,7852.0,7880.0,7819.0,7852.0,7880.0,7954.0,8050.0,8076.0,both
47,137,Tennessee,Pickett County,4930.0,4961.0,5019.0,4916.0,4836.0,4811.0,4803.0,4791.0,4828.0,4783.0,5082.0,5124.0,5048.0,5013.0,5078.0,5139.0,5091.0,5062.0,5053.0,5048.0,both
47,139,Tennessee,Polk County,16104.0,16218.0,16007.0,15967.0,15777.0,15749.0,15780.0,15726.0,15770.0,15648.0,16813.0,16771.0,16624.0,16632.0,16684.0,16769.0,16794.0,16759.0,16918.0,16832.0,both
47,141,Tennessee,Putnam County,62505.0,63227.0,64205.0,65036.0,66037.0,67124.0,68834.0,69933.0,71369.0,72431.0,72549.0,73065.0,73529.0,74095.0,74930.0,75074.0,75985.0,77299.0,78631.0,80245.0,both
47,143,Tennessee,Rhea County,28435.0,28578.0,28829.0,29178.0,29358.0,29764.0,30249.0,30565.0,31069.0,31516.0,31858.0,32082.0,32367.0,32529.0,32623.0,32373.0,32474.0,32671.0,32911.0,33167.0,both
47,145,Tennessee,Roane County,51939.0,52044.0,52094.0,52404.0,52624.0,52556.0,53084.0,53309.0,53473.0,53508.0,54169.0,53988.0,53615.0,53161.0,52852.0,52770.0,52944.0,53020.0,53258.0,53382.0,both
47,147,Tennessee,Robertson County,54829.0,55962.0,56954.0,57874.0,58871.0,60019.0,61928.0,63652.0,65424.0,66581.0,66322.0,66775.0,66798.0,67412.0,68046.0,68687.0,69393.0,70328.0,71179.0,71813.0,both
47,149,Tennessee,Rutherford County,183577.0,189690.0,196074.0,202672.0,210774.0,219976.0,231510.0,242005.0,250366.0,257048.0,263708.0,269160.0,274397.0,281148.0,288848.0,298197.0,307415.0,316531.0,324647.0,332285.0,both
47,151,Tennessee,Scott County,21171.0,21450.0,21532.0,21460.0,21546.0,21681.0,21820.0,21948.0,21944.0,21866.0,22227.0,22105.0,22175.0,22062.0,21990.0,21893.0,21890.0,21964.0,22028.0,22068.0,both
47,153,Tennessee,Sequatchie County,11428.0,11540.0,11772.0,12044.0,12362.0,12710.0,13125.0,13464.0,13672.0,13915.0,14128.0,14274.0,14350.0,14537.0,14634.0,14641.0,14754.0,14767.0,14891.0,15026.0,both
47,155,Tennessee,Sevier County,71701.0,73218.0,74398.0,75636.0,77311.0,79607.0,82075.0,83952.0,85361.0,86243.0,89923.0,91192.0,92362.0,93477.0,94660.0,95417.0,96470.0,97307.0,97895.0,98250.0,both
47,157,Tennessee,Shelby County,898279.0,899543.0,902605.0,906280.0,908922.0,912418.0,919179.0,919964.0,919137.0,920232.0,928447.0,933186.0,939168.0,938363.0,937500.0,937067.0,936021.0,935251.0,936365.0,937166.0,both
47,159,Tennessee,Smith County,17792.0,17962.0,18096.0,18208.0,18263.0,18466.0,18663.0,18857.0,19130.0,19201.0,19126.0,19210.0,19179.0,19117.0,19097.0,19308.0,19526.0,19732.0,19979.0,20157.0,both
47,161,Tennessee,Stewart County,12447.0,12555.0,12679.0,12717.0,12669.0,12870.0,12886.0,13037.0,13257.0,13340.0,13348.0,13223.0,13309.0,13277.0,13210.0,13187.0,13190.0,13422.0,13619.0,13715.0,both
47,163,Tennessee,Sullivan County,152921.0,152421.0,152605.0,152392.0,151601.0,151974.0,152505.0,153500.0,154039.0,154552.0,156749.0,156876.0,156322.0,156185.0,156404.0,156199.0,156182.0,156924.0,157599.0,158348.0,both
47,165,Tennessee,Sumner County,131163.0,133631.0,136009.0,137950.0,140853.0,143782.0,148547.0,152578.0,155704.0,158759.0,161214.0,163680.0,165967.0,168754.0,172269.0,175326.0,179332.0,183756.0,187490.0,191283.0,both
47,167,Tennessee,Tipton County,51537.0,52517.0,53064.0,53575.0,53942.0,55202.0,56460.0,57719.0,58841.0,59495.0,61065.0,61305.0,61524.0,61572.0,61596.0,61533.0,61223.0,61305.0,61576.0,61599.0,both
47,169,Tennessee,Trousdale County,7308.0,7288.0,7287.0,7264.0,7301.0,7433.0,7531.0,7709.0,7816.0,7922.0,7874.0,7815.0,7794.0,7810.0,7998.0,8051.0,9955.0,10831.0,11033.0,11284.0,both
47,171,Tennessee,Unicoi County,17667.0,17559.0,17612.0,17687.0,17633.0,17558.0,17693.0,17702.0,17737.0,17740.0,18284.0,18302.0,18253.0,18095.0,17951.0,17819.0,17737.0,17796.0,17822.0,17883.0,both
47,173,Tennessee,Union County,17859.0,18283.0,18402.0,18581.0,18570.0,18637.0,18787.0,18931.0,19118.0,19164.0,19116.0,19191.0,19105.0,19063.0,18991.0,19159.0,19219.0,19399.0,19689.0,19972.0,both
47,175,Tennessee,Van Buren County,5511.0,5470.0,5491.0,5390.0,5377.0,5369.0,5350.0,5428.0,5488.0,5480.0,5569.0,5555.0,5653.0,5574.0,5696.0,5695.0,5721.0,5747.0,5763.0,5872.0,both
47,177,Tennessee,Warren County,38404.0,38682.0,38691.0,39072.0,39184.0,39372.0,39652.0,39910.0,40162.0,40481.0,39858.0,39907.0,39744.0,39875.0,39983.0,40262.0,40428.0,40717.0,40826.0,41277.0,both
47,179,Tennessee,Washington County,107488.0,107651.0,109294.0,110172.0,111133.0,112664.0,114895.0,116717.0,118874.0,120598.0,123384.0,123887.0,124873.0,125397.0,125745.0,126137.0,127247.0,127603.0,128661.0,129375.0,both
47,181,Tennessee,Wayne County,16833.0,17029.0,16965.0,16845.0,16761.0,16696.0,16664.0,16575.0,16519.0,16506.0,16985.0,17000.0,16973.0,16920.0,16860.0,16767.0,16747.0,16641.0,16635.0,16673.0,both
47,183,Tennessee,Weakley County,34894.0,34351.0,34208.0,33944.0,33544.0,33542.0,33336.0,33231.0,33379.0,33459.0,35044.0,34857.0,34554.0,34155.0,34001.0,33872.0,33610.0,33325.0,33413.0,33328.0,both
47,185,Tennessee,White County,23131.0,23408.0,23554.0,23608.0,23885.0,24254.0,24592.0,24966.0,25230.0,25444.0,25828.0,26050.0,26031.0,26193.0,26264.0,26342.0,26463.0,26764.0,27086.0,27345.0,both
47,187,Tennessee,Williamson County,128097.0,132234.0,136335.0,140826.0,146014.0,152208.0,159540.0,166732.0,172314.0,176838.0,184143.0,188501.0,193211.0,199143.0,205334.0,211605.0,218903.0,226048.0,231978.0,238412.0,both
47,189,Tennessee,Wilson County,89262.0,91051.0,93035.0,94836.0,97013.0,99762.0,103446.0,106535.0,110242.0,112377.0,114677.0,116800.0,119143.0,121990.0,125197.0,128536.0,132494.0,136691.0,140954.0,144657.0,both
48,0,Texas,Texas,20945963.0,21332847.0,21710788.0,22057801.0,22418319.0,22801920.0,23369024.0,23837701.0,24304290.0,24782302.0,25241971.0,25645629.0,26084481.0,26480266.0,26964333.0,27470056.0,27914410.0,28295273.0,28628666.0,28995881.0,both
48,1,Texas,Anderson County,55068.0,54110.0,54365.0,55573.0,55573.0,56031.0,56381.0,56754.0,56709.0,57001.0,58493.0,58394.0,58059.0,57960.0,57829.0,57639.0,57526.0,58175.0,57974.0,57735.0,both
48,3,Texas,Andrews County,12911.0,12769.0,12887.0,12816.0,12794.0,12743.0,12868.0,13144.0,13662.0,14057.0,14849.0,15386.0,16105.0,16779.0,17435.0,18072.0,17791.0,17603.0,18011.0,18705.0,both
48,5,Texas,Angelina County,80245.0,79983.0,80263.0,80662.0,80926.0,81126.0,82097.0,82585.0,82841.0,83675.0,86905.0,87297.0,87509.0,87312.0,87567.0,87829.0,87682.0,87572.0,86810.0,86715.0,both
48,7,Texas,Aransas County,22537.0,22517.0,23007.0,23384.0,23748.0,24405.0,24388.0,24327.0,24549.0,24826.0,23181.0,23216.0,23459.0,23889.0,24566.0,24800.0,25162.0,25392.0,23446.0,23510.0,both
48,9,Texas,Archer County,8917.0,8797.0,8882.0,8936.0,8987.0,8962.0,8937.0,8894.0,8973.0,8912.0,9118.0,8840.0,8816.0,8801.0,8844.0,8763.0,8781.0,8783.0,8700.0,8553.0,both
48,11,Texas,Armstrong County,2166.0,2149.0,2071.0,2053.0,2094.0,2124.0,2093.0,2059.0,2084.0,2065.0,1902.0,1936.0,1953.0,1940.0,1913.0,1901.0,1843.0,1867.0,1879.0,1887.0,both
48,13,Texas,Atascosa County,38874.0,39874.0,40823.0,41306.0,42079.0,42458.0,43009.0,43594.0,43925.0,44633.0,44965.0,45504.0,46438.0,47021.0,47715.0,48363.0,48720.0,49083.0,50322.0,51153.0,both
48,15,Texas,Austin County,23745.0,24191.0,24580.0,25033.0,25518.0,25762.0,26139.0,26656.0,27032.0,27248.0,28363.0,28604.0,28562.0,28679.0,28968.0,29471.0,29629.0,29722.0,29965.0,30032.0,both
48,17,Texas,Bailey County,6583.0,6539.0,6448.0,6501.0,6557.0,6534.0,6422.0,6282.0,6289.0,6273.0,7154.0,7175.0,7139.0,7124.0,6966.0,7223.0,7196.0,7066.0,7015.0,7000.0,both
48,19,Texas,Bandera County,17811.0,18197.0,18731.0,19117.0,19294.0,19483.0,19821.0,20318.0,20501.0,20560.0,20559.0,20541.0,20591.0,20557.0,20813.0,21144.0,21701.0,22327.0,22792.0,23112.0,both
48,21,Texas,Bastrop County,58293.0,61278.0,63774.0,66149.0,67559.0,68769.0,70375.0,72184.0,73436.0,74876.0,74371.0,75055.0,74749.0,75814.0,77737.0,80115.0,82591.0,84585.0,86595.0,88723.0,both
48,23,Texas,Baylor County,4080.0,3940.0,3900.0,3931.0,3932.0,3854.0,3833.0,3860.0,3723.0,3677.0,3708.0,3695.0,3590.0,3577.0,3566.0,3609.0,3638.0,3555.0,3573.0,3509.0,both
48,25,Texas,Bee County,32251.0,31815.0,31972.0,32852.0,32635.0,32439.0,32378.0,32437.0,32325.0,32487.0,31864.0,32318.0,32480.0,32810.0,32841.0,32617.0,32812.0,32592.0,32467.0,32565.0,both
48,27,Texas,Bell County,239135.0,242573.0,248009.0,253903.0,255529.0,261709.0,266536.0,278342.0,285598.0,285787.0,312849.0,315799.0,324963.0,327028.0,330149.0,336076.0,341094.0,347377.0,355397.0,362924.0,both
48,29,Texas,Bexar County,1397813.0,1414511.0,1439835.0,1462052.0,1487463.0,1511506.0,1550921.0,1588905.0,1621304.0,1651448.0,1722838.0,1755361.0,1788738.0,1821328.0,1858003.0,1894834.0,1927651.0,1956988.0,1981187.0,2003554.0,both
48,31,Texas,Blanco County,8456.0,8634.0,8702.0,8732.0,8856.0,8947.0,8967.0,8991.0,9082.0,9198.0,10498.0,10567.0,10616.0,10636.0,10805.0,11029.0,11301.0,11481.0,11648.0,11931.0,both
48,33,Texas,Borden County,715.0,676.0,681.0,660.0,664.0,630.0,624.0,586.0,599.0,595.0,646.0,632.0,613.0,646.0,665.0,655.0,657.0,670.0,647.0,654.0,both
48,35,Texas,Bosque County,17235.0,17330.0,17416.0,17541.0,17716.0,17785.0,17797.0,17785.0,17604.0,17631.0,18269.0,18259.0,18126.0,17863.0,17716.0,17864.0,18009.0,18295.0,18629.0,18685.0,both
48,37,Texas,Bowie County,89247.0,89224.0,89190.0,89300.0,89652.0,89933.0,91091.0,91564.0,92655.0,93964.0,92638.0,92808.0,93030.0,93374.0,93268.0,93050.0,93424.0,93458.0,93688.0,93245.0,both
48,39,Texas,Brazoria County,243152.0,248355.0,255306.0,261132.0,267879.0,274045.0,283934.0,293106.0,301228.0,309208.0,314428.0,319147.0,324224.0,329890.0,337570.0,345227.0,353155.0,361853.0,368887.0,374264.0,both
48,41,Texas,Brazos County,152903.0,154218.0,156870.0,159516.0,161181.0,163617.0,167874.0,170562.0,174864.0,179992.0,195666.0,197450.0,200260.0,204116.0,208975.0,216258.0,219739.0,223917.0,225781.0,229211.0,both
48,43,Texas,Brewster County,8877.0,8947.0,9097.0,9234.0,9182.0,9050.0,9094.0,9176.0,9280.0,9481.0,9258.0,9349.0,9259.0,9287.0,9150.0,9143.0,9211.0,9325.0,9272.0,9203.0,both
48,45,Texas,Briscoe County,1776.0,1723.0,1683.0,1678.0,1662.0,1601.0,1562.0,1494.0,1469.0,1428.0,1633.0,1659.0,1576.0,1562.0,1552.0,1514.0,1483.0,1514.0,1512.0,1546.0,both
48,47,Texas,Brooks County,7946.0,7670.0,7675.0,7643.0,7617.0,7589.0,7524.0,7472.0,7413.0,7377.0,7208.0,7216.0,7196.0,7259.0,7228.0,7190.0,7190.0,7132.0,7099.0,7093.0,both
48,49,Texas,Brown County,37713.0,37624.0,37813.0,37629.0,37960.0,38197.0,38507.0,38229.0,38106.0,38088.0,38076.0,38000.0,37808.0,37671.0,37553.0,37736.0,38039.0,37815.0,37820.0,37864.0,both
48,51,Texas,Burleson County,16533.0,16610.0,16561.0,16697.0,16723.0,16851.0,16624.0,16560.0,16566.0,16570.0,17237.0,17328.0,17433.0,17269.0,17387.0,17611.0,17848.0,18053.0,18335.0,18443.0,both
48,53,Texas,Burnet County,34546.0,35994.0,37305.0,38441.0,39869.0,40958.0,42544.0,43777.0,44583.0,45149.0,42762.0,43216.0,43377.0,43580.0,43954.0,44734.0,45817.0,46600.0,47344.0,48155.0,both
48,55,Texas,Caldwell County,32463.0,33698.0,34692.0,35244.0,36076.0,36216.0,36286.0,36630.0,37533.0,37810.0,38127.0,38470.0,38682.0,39201.0,39703.0,40419.0,41147.0,42328.0,43161.0,43664.0,both
48,57,Texas,Calhoun County,20665.0,20662.0,20381.0,20315.0,20347.0,20278.0,20319.0,20296.0,20453.0,20573.0,21313.0,21359.0,21575.0,21729.0,21812.0,21887.0,21948.0,21712.0,21504.0,21290.0,both
48,59,Texas,Callahan County,12917.0,12714.0,12800.0,12887.0,13105.0,13208.0,13215.0,13309.0,13342.0,13426.0,13512.0,13511.0,13488.0,13502.0,13505.0,13589.0,13789.0,13968.0,13990.0,13943.0,both
48,61,Texas,Cameron County,336443.0,342262.0,349544.0,357097.0,364330.0,370735.0,376882.0,382703.0,389164.0,396371.0,407630.0,413201.0,415877.0,417357.0,419005.0,419450.0,421350.0,422227.0,422139.0,423163.0,both
48,63,Texas,Camp County,11596.0,11460.0,11647.0,11698.0,11865.0,12174.0,12288.0,12518.0,12673.0,12793.0,12398.0,12422.0,12487.0,12462.0,12657.0,12699.0,12771.0,12845.0,12983.0,13094.0,both
48,65,Texas,Carson County,6505.0,6379.0,6488.0,6355.0,6329.0,6376.0,6323.0,6256.0,6164.0,6110.0,6162.0,6238.0,6089.0,5988.0,6036.0,6013.0,6096.0,6005.0,6007.0,5926.0,both
48,67,Texas,Cass County,30405.0,30014.0,29868.0,29676.0,29545.0,29444.0,29339.0,29350.0,29237.0,29203.0,30457.0,30281.0,30031.0,30237.0,30123.0,30140.0,30058.0,29966.0,30106.0,30026.0,both
48,69,Texas,Castro County,8219.0,8054.0,7897.0,7764.0,7592.0,7473.0,7275.0,7171.0,7118.0,7130.0,8126.0,8094.0,8262.0,8120.0,7927.0,7787.0,7765.0,7696.0,7588.0,7530.0,both
48,71,Texas,Chambers County,26162.0,26557.0,26967.0,27227.0,27682.0,28035.0,28342.0,28816.0,29366.0,31431.0,35456.0,35699.0,36508.0,37367.0,38296.0,39028.0,40163.0,41269.0,42227.0,43837.0,both
48,73,Texas,Cherokee County,46712.0,46722.0,46671.0,47121.0,47384.0,47577.0,47803.0,48118.0,48235.0,48473.0,50941.0,51090.0,51277.0,51093.0,51189.0,51568.0,51879.0,52116.0,52381.0,52646.0,both
48,75,Texas,Childress County,7688.0,7599.0,7544.0,7562.0,7587.0,7471.0,7531.0,7537.0,7562.0,7548.0,7070.0,7027.0,7100.0,7055.0,7196.0,7169.0,7204.0,7269.0,7315.0,7306.0,both
48,77,Texas,Clay County,11076.0,11154.0,11321.0,11309.0,11321.0,11363.0,11205.0,11116.0,10933.0,10893.0,10737.0,10668.0,10523.0,10455.0,10377.0,10359.0,10251.0,10484.0,10448.0,10471.0,both
